Lat,Lon,sdate,daten,JulianD,r2r_event,Cast,BottleNo,depth_nominal,depth,pressure,temp1,potTemp1,sal1,density1,sigmaT1,cond1,temp2,potTemp2,sal2,density2,sigmaT2,cond2,oxsat1_umol_perkg,oxconc_mL_perL,oxconc_umol_perkg,oxsat_mL_perL,oxsat2_umol_perkg,PAR,surface_par,beam_cp,Chl_F,beta,turb,Chl_F_raw,beta_raw,particle_conc_raw,beam_cp_raw,tempDiff,salDiff,condDiff,scan,PO4,PO4_kg-1,PO4_Flag,SiO4,SiO4_kg-1,SiO4_Flag,NO2_NO3,NO2_NO3_Kg-1,NO2_NO3 Flag,NO2,NO2_kg-1,NO2_flag,NO3,NO3_kg-1,NO3_flag,CHLA
degrees,degrees,string date,dimensionless,dimensionless,dimensionless,dimensionless,dimensionless,m,m,db,deg C,deg C,PSU,kg m-3,kg m-3,uS cm-1,deg C,deg C,kg m-3,kg m-3,kg m-3,uS cm-1,umol kg-1,mL L-1,umol kg-1,mL L-1,umol kg-1,umol photon m-2 s-1,umol photon m-2 s-1,m-1,dimensionless,m-1 sr-1,NTU,V,V,V,V,deg C,PSU,uS cm-1,dimensionless,umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],umol L-1,umol kg-1,[1 = good; 2= subjectively bad; 3=below detection limit; 9=not collected],ug L-1
50.5355,-145.0303,26/08/2018 09:55,737298.4133,238.4133,RR1813-SE-20180826.0905.001,39,17,25,24.172,24.384,14.0434,14.04,32.2976,1024.1996,24.0913,39074,14.0445,14.0399,32.2976,1024.1996,24.0913,39074,257.1489,5.754,250.927,5.8966,257.1488,0.050653,8.4313,0.2081,0.4802,-2.11E-05,0.0555,0.2061,0.1068,1.0828,4.4154,0.0012,-0.001,-0.049468,61893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:55,737298.4133,238.4133,RR1813-SE-20180826.0905.001,39,18,25,23.699,23.906,14.0427,14.0394,32.298,1024.1979,24.0918,39074,14.0427,14.0394,32.298,1024.1979,24.0917,39073,257.1516,5.7281,249.801,5.8967,257.1516,0.050656,8.4313,0.2082,0.502,-3.16E-05,0.0524,0.2133,0.1052,1.0829,4.4152,0,-0.0007,-0.71736,61951,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.415,238.415,RR1813-SE-20180826.0905.001,39,19,6,6.064,6.117,14.0485,14.0476,32.2985,1024.1176,24.0904,39072,14.0495,14.0476,32.2984,1024.1176,24.0904,39072,257.1207,5.7333,250.025,5.896,257.1207,0.11808,8.4313,0.1983,0.4782,-3.09E-05,0.0526,0.2054,0.1053,1.0822,4.426,0.001,-0.0008,0.049062,65466,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.415,238.415,RR1813-SE-20180826.0905.001,39,20,6,6.511,6.568,14.048,14.047,32.2986,1024.1198,24.0906,39072,14.0492,14.047,32.2985,1024.1197,24.0905,39072,257.1232,5.7404,250.334,5.896,257.1234,0.12556,8.4313,0.198,0.4827,-1.91E-05,0.0563,0.2069,0.1071,1.082,4.4264,0.0012,-0.0008,0.28111,65522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.415,238.415,RR1813-SE-20180826.0905.001,39,21,6,6.304,6.359,14.0483,14.0474,32.2985,1024.1187,24.0905,39072,14.0492,14.0474,32.2984,1024.1187,24.0904,39072,257.1217,5.745,250.534,5.896,257.1218,0.12221,8.4313,0.1978,0.4779,-2.90E-05,0.0532,0.2053,0.1056,1.1518,4.4266,0.0009,-0.0007,0.098182,65580,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.4151,238.4151,RR1813-SE-20180826.0905.001,39,22,6,6.423,6.479,14.0489,14.048,32.2983,1024.119,24.0902,39072,14.0495,14.048,32.2984,1024.1191,24.0903,39072,257.1188,5.7382,250.241,5.8959,257.1187,0.13636,8.4313,0.1978,0.4517,-3.03E-05,0.0528,0.1966,0.1054,1.0824,4.4265,0.0006,-0.0008,-0.27185,65637,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.4151,238.4151,RR1813-SE-20180826.0905.001,39,23,6,6.078,6.131,14.0489,14.0481,32.2983,1024.1174,24.0902,39072,14.0497,14.048,32.2984,1024.1175,24.0903,39072,257.1187,5.7451,250.541,5.8959,257.1186,0.12564,8.4313,0.1975,0.4869,-3.22E-05,0.0522,0.2083,0.1051,1.1513,4.4269,0.0007,-0.0007,-0.08796,65701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.5355,-145.0303,26/08/2018 09:57,737298.4151,238.4151,RR1813-SE-20180826.0905.001,39,24,6,6.326,6.381,14.049,14.0481,32.2984,1024.1186,24.0903,39072,14.0499,14.0481,32.2984,1024.1186,24.0903,39072,257.1183,5.7477,250.656,5.8959,257.1183,0.13687,8.4313,0.1974,0.495,-1.71E-05,0.0567,0.211,0.1074,1.0826,4.427,0.0009,-0.0007,0.038856,65755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:32,737298.606,238.606,RR1813-SE-20180826.1400.001,40,1,70,71.573,72.208,6.4614,6.4553,32.5181,1025.8674,25.5351,32589,6.4641,6.4553,32.5182,1025.8675,25.5352,32590,303.0276,6.4201,279.583,6.9585,303.0273,0.061819,12.647,0.1653,0.6103,-3.75E-05,0.0505,0.2494,0.1043,1.1511,4.4622,0.0027,-0.0022,0.27907,37906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:32,737298.6061,238.606,RR1813-SE-20180826.1400.001,40,2,70,71.579,72.214,6.4623,6.4562,32.5181,1025.8673,25.535,32590,6.4637,6.4562,32.518,1025.8672,25.5349,32589,303.0211,6.4307,280.044,6.9583,303.0215,0.061314,12.647,0.1663,0.6115,-4.28E-05,0.049,0.2498,0.1035,1.1517,4.4611,0.0014,-0.002,-0.62025,37952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:32,737298.6061,238.6061,RR1813-SE-20180826.1400.001,40,3,70,71.624,72.259,6.4603,6.4542,32.5183,1025.868,25.5354,32589,6.4628,6.4542,32.5183,1025.8679,25.5354,32589,303.0348,6.4323,280.114,6.9586,303.0349,0.06123,12.647,0.1652,0.5874,-3.49E-05,0.0514,0.2418,0.1047,1.0829,4.4623,0.0025,-0.0022,0.16841,38014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:32,737298.6061,238.6061,RR1813-SE-20180826.1400.001,40,4,70,71.791,72.428,6.4582,6.452,32.5184,1025.8691,25.5358,32587,6.4591,6.452,32.5185,1025.8691,25.5358,32586,303.0497,6.4165,279.426,6.959,303.0497,0.060984,12.647,0.1658,0.5694,-3.16E-05,0.0524,0.2358,0.1052,1.1507,4.4617,0.0009,-0.002,-1.0269,38074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:35,737298.6082,238.6082,RR1813-SE-20180826.1400.001,40,5,35,33.465,33.758,10.4716,10.4678,32.3978,1024.9943,24.842,35968,10.4821,10.4678,32.3978,1024.9943,24.842,35974,277.0285,6.5381,284.913,6.3571,277.0286,0.17472,12.647,0.225,0.6591,1.18E-05,0.0656,0.2657,0.1118,1.0833,4.397,0.0105,-0.0036,5.7318,42374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:35,737298.6082,238.6082,RR1813-SE-20180826.1400.001,40,6,35,33.824,34.121,10.4372,10.4332,32.4006,1025.004,24.85,35941,10.4321,10.4333,32.4006,1025.004,24.8501,35934,277.2309,6.5406,285.021,6.3618,277.2312,0.17185,12.647,0.225,0.635,1.78E-05,0.0675,0.2577,0.1127,1.1516,4.3969,-0.0051,-0.0021,-6.5732,42416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:35,737298.6082,238.6082,RR1813-SE-20180826.1400.001,40,7,35,33.962,34.26,10.3718,10.3679,32.4028,1025.0175,24.8629,35885,10.3438,10.3679,32.4029,1025.0176,24.8629,35862,277.6213,6.531,284.599,6.3709,277.6215,0.17046,12.647,0.2214,0.6193,1.51E-05,0.0667,0.2524,0.1123,1.1509,4.4009,-0.028,0.0019,-22.9659,42466,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:37,737298.6096,238.6096,RR1813-SE-20180826.1400.001,40,8,20,22.111,22.305,14.0315,14.0284,32.2991,1024.1939,24.0949,39064,14.0326,14.0284,32.2991,1024.1939,24.0948,39064,257.2085,5.7437,250.479,5.898,257.2085,0.34081,12.647,0.2005,0.4502,-2.57E-05,0.0543,0.1961,0.1061,1.0834,4.4237,0.0011,-0.0009,0.015602,45357,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:37,737298.6097,238.6097,RR1813-SE-20180826.1400.001,40,9,20,21.819,22.009,14.0314,14.0283,32.2992,1024.1927,24.0949,39064,14.0339,14.0283,32.2991,1024.1926,24.0948,39065,257.2087,5.7433,250.463,5.898,257.2089,0.34205,12.647,0.201,0.4612,-2.43E-05,0.0547,0.1997,0.1063,1.1541,4.4231,0.0025,-0.001,1.2539,45463,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:37,737298.6097,238.6097,RR1813-SE-20180826.1400.001,40,10,20,22.073,22.266,14.0313,14.0282,32.2992,1024.1939,24.095,39064,14.0345,14.0282,32.299,1024.1937,24.0948,39066,257.2092,5.7548,250.961,5.898,257.2095,0.33239,15.701,0.2012,0.4793,-1.51E-05,0.0575,0.2058,0.1077,1.0836,4.4228,0.0032,-0.0009,1.8953,45501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:37,737298.6097,238.6097,RR1813-SE-20180826.1400.001,40,11,20,21.802,21.992,14.0323,14.0292,32.299,1024.1922,24.0946,39064,14.0327,14.0292,32.299,1024.1922,24.0946,39064,257.2043,5.7474,250.642,5.8979,257.2044,0.33577,16.863,0.2009,0.4561,-2.57E-05,0.0541,0.198,0.1061,1.1324,4.4232,0.0004,-0.0009,-0.56837,45540,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:39,737298.611,238.611,RR1813-SE-20180826.1400.001,40,12,10,10.097,10.185,14.0376,14.0361,32.299,1024.1384,24.0932,39064,14.0384,14.0361,32.2991,1024.1385,24.0933,39064,257.177,5.7456,250.56,5.8973,257.1768,0.66595,16.863,0.1981,0.4616,-1.71E-05,0.0568,0.1999,0.1074,1.1537,4.4262,0.0009,-0.0008,-0.062967,48294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:39,737298.6111,238.611,RR1813-SE-20180826.1400.001,40,13,10,10.066,10.154,14.0374,14.0359,32.299,1024.1383,24.0932,39064,14.0384,14.0359,32.2991,1024.1384,24.0933,39064,257.1779,5.7454,250.551,5.8973,257.1777,0.68037,16.863,0.1978,0.4476,-2.43E-05,0.0546,0.1952,0.1063,1.0834,4.4266,0.001,-0.0007,0.12056,48328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:39,737298.6111,238.6111,RR1813-SE-20180826.1400.001,40,14,10,10.152,10.24,14.0375,14.0361,32.299,1024.1387,24.0932,39064,14.0384,14.0361,32.2992,1024.1388,24.0933,39064,257.1771,5.7372,250.197,5.8973,257.1769,0.6536,16.863,0.198,0.4523,-2.30E-05,0.0551,0.1968,0.1065,1.0834,4.4264,0.0009,-0.0008,-0.094256,48430,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6123,238.6123,RR1813-SE-20180826.1400.001,40,15,5,5.193,5.238,14.0366,14.0359,32.2993,1024.1167,24.0935,39062,14.0374,14.0359,32.2992,1024.1167,24.0934,39062,257.1816,5.7428,250.442,5.8974,257.1817,1.4452,16.863,0.1978,0.4339,3.29E-06,0.0631,0.1906,0.1105,1.1499,4.4266,0.0008,-0.0007,0.025707,50939,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6124,238.6124,RR1813-SE-20180826.1400.001,40,16,5,4.943,4.986,14.0367,14.036,32.2993,1024.1156,24.0935,39062,14.0375,14.036,32.2993,1024.1156,24.0934,39062,257.1809,5.7294,249.857,5.8974,257.181,1.4639,16.863,0.1988,0.4359,-3.49E-05,0.0515,0.1913,0.1047,1.1321,4.4254,0.0009,-0.0007,0.01054,51053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6124,238.6124,RR1813-SE-20180826.1400.001,40,17,5,5.014,5.058,14.0369,14.0362,32.2993,1024.1159,24.0934,39062,14.0377,14.0362,32.2991,1024.1157,24.0933,39062,257.1798,5.7442,250.501,5.8974,257.1801,1.4414,16.863,0.198,0.4369,-3.22E-05,0.0523,0.1916,0.1051,1.0981,4.4264,0.0008,-0.0006,0.034447,51085,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6124,238.6124,RR1813-SE-20180826.1400.001,40,18,5,5.142,5.187,14.0368,14.0361,32.2995,1024.1166,24.0935,39062,14.0376,14.0361,32.2993,1024.1165,24.0934,39062,257.18,5.7383,250.244,5.8974,257.1802,1.4252,16.863,0.1976,0.4333,-1.71E-05,0.0569,0.1904,0.1074,1.1498,4.4268,0.0007,-0.0007,-0.10781,51177,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6124,238.6124,RR1813-SE-20180826.1400.001,40,19,5,5.066,5.11,14.037,14.0363,32.2991,1024.1159,24.0932,39062,14.0376,14.0363,32.299,1024.1159,24.0932,39062,257.1796,5.7357,250.128,5.8974,257.1796,1.408,16.863,0.1986,0.4345,-2.04E-05,0.0559,0.1908,0.1069,1.0824,4.4257,0.0006,-0.0004,0.037711,51212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:41,737298.6125,238.6125,RR1813-SE-20180826.1400.001,40,20,5,5.115,5.16,14.0369,14.0362,32.2994,1024.1164,24.0935,39062,14.0377,14.0362,32.2994,1024.1164,24.0935,39062,257.1799,5.7314,249.944,5.8974,257.1799,1.4051,16.863,0.1981,0.437,-2.11E-05,0.0557,0.1917,0.1068,1.151,4.4262,0.0008,-0.0008,-0.070706,51296,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:42,737298.6125,238.6125,RR1813-SE-20180826.1400.001,40,21,5,5.23,5.276,14.0371,14.0363,32.2992,1024.1167,24.0933,39062,14.0377,14.0364,32.2991,1024.1167,24.0932,39062,257.1791,5.7421,250.411,5.8974,257.1792,1.3866,16.863,0.1983,0.4301,-3.55E-05,0.0513,0.1894,0.1046,1.0823,4.4261,0.0006,-0.0006,-0.093691,51331,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:42,737298.6125,238.6125,RR1813-SE-20180826.1400.001,40,22,5,4.731,4.772,14.0368,14.0362,32.2995,1024.1148,24.0936,39062,14.0375,14.0362,32.2993,1024.1146,24.0934,39062,257.1798,5.7343,250.07,5.8974,257.1801,1.4983,16.863,0.1984,0.4449,-3.29E-05,0.052,0.1943,0.105,1.0888,4.4258,0.0007,-0.0007,-0.10584,51412,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:42,737298.6126,238.6126,RR1813-SE-20180826.1400.001,40,23,5,5.04,5.084,14.0368,14.036,32.2994,1024.1161,24.0935,39062,14.0375,14.0361,32.2992,1024.116,24.0934,39061,257.1805,5.7381,250.234,5.8974,257.1807,1.4722,16.863,0.1982,0.4363,-3.88E-05,0.0502,0.1914,0.1041,1.1409,4.4261,0.0007,-0.0007,-0.13083,51444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.4922,-144.9727,26/08/2018 14:42,737298.6126,238.6126,RR1813-SE-20180826.1400.001,40,24,5,4.873,4.915,14.0366,14.0359,32.2995,1024.1154,24.0936,39062,14.0374,14.0359,32.2994,1024.1153,24.0935,39061,257.181,5.7437,250.481,5.8974,257.1812,1.4872,16.863,0.1978,0.4523,-2.50E-05,0.0545,0.1968,0.1062,1.0824,4.4266,0.0008,-0.0007,-0.070318,51554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6863,238.6863,RR1813-SE-20180826.1559.001,41,1,62,62.738,63.293,6.7337,6.7282,32.5049,1025.7804,25.4895,32808,6.743,6.7282,32.5049,1025.7804,25.4895,32814,301.1325,6.4998,283.065,6.9147,301.1329,2.0883,417.35,0.1732,0.6273,-1.51E-05,0.0575,0.2551,0.1077,1.0834,4.4535,0.0093,-0.0025,5.7774,33426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6864,238.6864,RR1813-SE-20180826.1559.001,41,2,62,62.137,62.686,6.9149,6.9094,32.4967,1025.7472,25.4593,32957,6.963,6.9094,32.4968,1025.7472,25.4593,32995,299.882,6.5364,284.667,6.8857,299.8818,2.1492,425.78,0.1921,0.7347,1.38E-05,0.0663,0.2909,0.1121,1.0834,4.4328,0.0482,-0.0045,37.5216,33813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6865,238.6865,RR1813-SE-20180826.1559.001,41,3,62,62.972,63.529,7.0847,7.079,32.4868,1025.7203,25.4289,33095,7.2089,7.079,32.4868,1025.7203,25.4289,33195,298.7238,6.5242,284.146,6.8589,298.7242,2.0394,425.78,0.2013,0.7321,5.66E-05,0.0791,0.29,0.1186,1.1302,4.4227,0.1242,-0.0089,99.3963,33870,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6865,238.6865,RR1813-SE-20180826.1559.001,41,4,62,63.018,63.575,7.0969,7.0912,32.4856,1025.718,25.4263,33105,7.2622,7.0912,32.4856,1025.7179,25.4263,33242,298.6416,6.5608,285.741,6.8571,298.6423,2.0292,425.78,0.2048,0.7905,7.63E-05,0.0852,0.3095,0.1216,1.0833,4.4189,0.1653,-0.006,137.6011,33928,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6865,238.6865,RR1813-SE-20180826.1559.001,41,5,62,62.587,63.141,7.1898,7.1841,32.476,1025.6958,25.4063,33176,7.1756,7.1841,32.476,1025.6958,25.4063,33172,298.0206,6.5761,286.411,6.8426,298.0206,2.0883,425.78,0.1986,0.8018,6.98E-05,0.0831,0.3133,0.1206,1.1536,4.4257,-0.0143,0.0087,-4.2968,33985,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
50.485,-144.9525,26/08/2018 16:28,737298.6866,238.6866,RR1813-SE-20180826.1559.001,41,6,62,62.438,62.99,7.1287,7.123,32.4837,1025.7094,25.4205,33130,7.172,7.123,32.4837,1025.7094,25.4205,33163,298.426,6.5972,287.327,6.852,298.4261,2.0837,425.01,0.1978,0.8174,5.92E-05,0.0801,0.3185,0.119,1.0835,4.4266,0.0433,-0.0051,32.7616,34040,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
