,name,lat,long,date_time,depth,temp,salinity,PO4,NO2_NO3,Chla_Fluorescence,PAR,TAG_db_ave,PC_db_ave,PE_db_ave,PG_db_ave,SQDG_db_ave,MGDG_db_ave,DGDG_db_ave,DGTS_DGTA_db_ave,DGCC_db_ave,all_db_ave,allmem_db_ave,SQDG_PG_db_ave,GADG_db_ave,CTD,cruise,Mixed_Layer,summer_sol_dist,recovery,filtered_volume
,NA,decimal_degrees,decimal_degrees,UTC_time,meters,degrees_C,PSU,micromolar,micromolar,mg/m3,microE m?2 s?1,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,unsaturations,NA,NA,NA,days,percent,liters
57,S102.RR1813.QE007303,50.3232,-144.9917,8/19/2018 23:06,54.905,7.2492,32.4719,1.1,11.3,0.3292,7.9632,2.699171419,3.829509075,1.835222687,1.172962274,1.565607609,2.583371189,2.621371356,3.265290972,3.784135876,2.508448646,2.296768578,3.824274734,0.625876619,18,RR1813,Below Mixed Layer,59.9625,0.015800414,1
58,S103.RR1813.QE007304,50.3232,-144.9917,8/19/2018 23:09,36.927,9.7717,32.4202,0.9,9.7,0.2132,18.432,2.280265823,3.852887763,1.5401146,1.137907941,1.769481423,2.843346593,2.721244308,2.923547228,3.608225247,2.322183755,2.366022971,3.802307425,0.635522022,18,RR1813,Below Mixed Layer,59.96458333,0.016708965,1
59,S104.RR1813.QE007305,50.3232,-144.9917,8/19/2018 23:12,21.474,13.9482,32.2924,0.9,8.6,0.3335,37.858,2.681769011,4.004504403,1.648717182,1.0508311,1.469012336,2.713230413,2.789104142,2.785055612,3.82142432,2.509700409,2.292701112,3.951510408,0.6395825,18,RR1813,In Mixed Layer,59.96666667,0.016948581,1
60,S105.RR1813.QE007306,50.3232,-144.9917,8/19/2018 23:14,10.894,13.9529,32.2924,0.9,8.6,0.3602,85.195,2.552287052,4.047826792,1.715092229,1.108038771,1.526266193,2.868808748,2.818479262,2.902157496,3.763946466,2.485794145,2.414138091,3.980165799,0.647470149,18,RR1813,In Mixed Layer,59.96805556,0.016039742,1
61,S106.RR1813.QE007307,50.3665,-145.0627,8/20/2018 22:37,505.698,3.9002,34.1024,NA,NA,NA,0.06035,1.63409828,4.036132649,1.220270363,0.820328595,2.339001349,0.999568561,NA,1.221138865,3.261608475,1.575310967,1.425719867,4.010230934,1,23,RR1813,Below Mixed Layer,60.94236111,0.016783345,1
62,S107.RR1813.QE007308,50.3665,-145.0627,8/20/2018 22:42,332.094,4.2586,33.9277,NA,NA,NA,0.063571,1.080358057,3.660956176,1.209367748,0.811723668,1.25426431,1.123454613,0,1.266387415,1.785760447,1.16445932,1.365533822,3.503443492,0.745823169,23,RR1813,Below Mixed Layer,60.94583333,0.014762057,1
63,S108.RR1813.QE007309,50.3665,-145.0627,8/20/2018 22:44,256.756,4.3913,33.8373,NA,NA,NA,0.059791,1.716972878,3.930953059,1.111060321,0.830508907,1.466425456,2.259621271,2.85116369,1.847282738,3.211252232,1.656362359,1.405249104,3.891922378,0.911100283,23,RR1813,Below Mixed Layer,60.94722222,0.013281519,1
64,S109.RR1813.QE007310,50.3665,-145.0627,8/20/2018 22:49,147.21,4.8449,33.6511,NA,NA,NA,0.21891,1.950053194,3.973206299,1.314844321,0.869892224,1.801558149,3.457765924,2.756387036,2.832621001,3.639002112,1.95796239,2.005033173,3.954360762,0.690428613,23,RR1813,Below Mixed Layer,60.95069444,0.013544423,1
65,S110.RR1813.QE007312,50.3665,-145.0627,8/20/2018 22:52,112.08,5.2404,33.2568,1.8,24.3,NA,0.87637,2.085490996,3.326019044,1.6168254,0.927743271,2.026606621,3.65918999,2.704056401,2.749020255,3.392135358,2.151572585,2.27006027,3.328748581,0.611533861,23,RR1813,Below Mixed Layer,60.95277778,0.015310886,1
66,S111.RR1813.QE007313,50.3665,-145.0627,8/20/2018 22:54,96.767,5.4704,32.7957,NA,NA,0.0558,1.6383,2.022468778,3.95593216,1.418120903,1.160529051,2.145839412,3.658548025,2.700360821,3.406155359,3.614287024,2.24864677,2.505767313,3.931092797,0.732993048,23,RR1813,Below Mixed Layer,60.95416667,0.015188498,1
67,S112.RR1813.QE007314,50.3665,-145.0627,8/20/2018 22:56,82.687,6.0987,32.5746,1.3,16,0.1729,3.0868,2.362881722,3.985294537,1.763201061,1.190200762,1.711494102,3.060946497,2.207590744,3.26283967,3.72345923,2.322124292,2.289705811,3.951432546,0.632943535,23,RR1813,Below Mixed Layer,60.95555556,0.013986767,1
68,S113.RR1813.QE007315,50.3665,-145.0627,8/20/2018 22:59,67.024,6.6124,32.5226,1.2,14,0.2471,7.089,2.409871432,4.042599896,2.112605422,1.246062874,1.896996459,3.170932865,2.457794895,3.261591841,3.630384202,2.489897365,2.549272247,3.990134256,0.609500296,23,RR1813,Below Mixed Layer,60.95763889,0.014534451,1
69,S114.RR1813.QE007316,50.3665,-145.0627,8/20/2018 23:02,52.427,8.0032,32.4696,1.1,11.4,0.2082,19.91,2.372435336,3.885104976,1.708309289,1.199693514,1.85015283,2.941149613,2.771926981,3.174562341,3.587019695,2.414698713,2.45114716,3.840696749,0.662730553,23,RR1813,Below Mixed Layer,60.95972222,0.016306873,1
70,S115.RR1813.QE007317,50.3665,-145.0627,8/20/2018 23:04,37.137,12.0562,32.3566,0.9,9,0.2118,45.845,2.752884488,3.938090265,1.503913446,1.105978921,1.519138279,2.718258257,2.855477661,2.75581658,3.732042057,2.572756291,2.320483681,3.887276478,0.670405331,23,RR1813,Below Mixed Layer,60.96111111,0.016287656,1
71,S116.RR1813.QE007318,50.3665,-145.0627,8/20/2018 23:07,22.132,13.8627,32.2917,0.9,9.1,0.2089,70.57,2.451034612,3.960759925,1.554561143,1.071519338,1.530828574,2.754363107,2.859346638,2.56760019,3.649973689,2.398686772,2.334142363,3.89596833,0.635301616,23,RR1813,In Mixed Layer,60.96319444,0.013991225,1
72,S117.RR1813.QE007319,50.3665,-145.0627,8/20/2018 23:09,10.057,13.8561,32.292,0.9,9.1,0.1909,159.53,2.352270124,4.061413097,1.679816635,1.117403013,1.568962957,2.910024083,2.82425368,2.674941532,3.665319035,2.402060854,2.450637473,3.982148774,0.602952876,23,RR1813,In Mixed Layer,60.96458333,0.015902771,1
73,S118.RR1813.QE007321,50.3828,-145.105,8/22/2018 4:08,503.616,3.9115,34.1102,NA,NA,NA,0.062305,1.962985881,3.172981317,1.7530934,0.822445866,0.035501861,1.081667084,NA,0.839663765,2.498401058,1.894708009,1.835457692,3.124468722,1,25,RR1813,Below Mixed Layer,62.17222222,0.014565846,1
74,S119.RR1813.QE007322,50.3828,-145.105,8/22/2018 4:13,330.894,4.153,33.9223,NA,NA,NA,0.061141,1.501342997,4.161128749,1.027226216,0.821564915,1.007098036,1.43705865,NA,1.633122091,3.635943159,1.404568603,1.203615942,4.123023001,0.962770398,25,RR1813,Below Mixed Layer,62.17569444,0.017025304,1
75,S120.RR1813.QE007323,50.3828,-145.105,8/22/2018 4:17,196.006,4.5099,33.7288,NA,NA,NA,0.058044,2.065800547,3.948308235,1.127912888,0.845294271,1.600232992,2.810542992,NA,2.515298323,3.542574509,1.95917355,1.544953201,3.91848544,1,25,RR1813,Below Mixed Layer,62.17847222,0.018273455,1
76,S121.RR1813.QE007324,50.3828,-145.105,8/22/2018 4:19,146.11,4.9567,33.6326,NA,NA,NA,0.056722,2.078549037,3.968046805,1.558569202,0.888479078,1.774145226,3.744310058,2.803931259,2.839786144,3.58297637,2.101094253,2.194354978,3.943868869,0.552100486,25,RR1813,Below Mixed Layer,62.17986111,0.016999443,1
77,S122.RR1813.QE007325,50.3828,-145.105,8/22/2018 4:22,110.617,5.3023,33.1563,NA,NA,NA,0.067648,2.140405687,3.949704805,1.264385874,0.969540275,2.162761774,3.714127319,3.065223322,3.359249505,3.633365409,2.213297584,2.394775004,3.921357812,0.689767471,25,RR1813,Below Mixed Layer,62.18194444,0.017517907,1
78,S123.RR1813.QE007326,50.3828,-145.105,8/22/2018 4:25,96.229,5.6792,32.7196,NA,NA,0.1664,0.074964,2.037136929,3.962101494,1.591584413,1.142133129,1.970850543,3.523297689,2.613852846,3.307078254,3.627846255,2.212727806,2.472801463,3.931472533,0.711150146,25,RR1813,Below Mixed Layer,62.18402778,0.016913838,1
79,S124.RR1813.QE007327,50.3828,-145.105,8/22/2018 4:28,80.454,6.0567,32.5816,1.3,16.3,0.1959,0.095124,1.985657663,3.894664338,1.669659201,1.215933585,1.717871874,3.046787525,2.42100191,3.22711016,3.723186055,2.140555381,2.335218966,3.877315796,0.669677085,25,RR1813,Below Mixed Layer,62.18611111,0.015247359,1
80,S125.RR1813.QE007328,50.3828,-145.105,8/22/2018 4:31,65.802,6.4022,32.5419,1.3,14.4,0.1952,0.1426,2.387731143,4.035112727,1.884049276,1.258470268,1.770399615,3.096396316,2.409560089,3.260819942,3.647486399,2.428784802,2.465964844,3.976148882,0.660848815,25,RR1813,Below Mixed Layer,62.18819444,0.017825544,1
214,S126.RR1813.QE007330,50.5773,-144.7493,9/2/2018 22:33,499.128,3.9516,34.0973,NA,NA,NA,0.063554,1.561410269,4.374674635,1.049109051,0.829546279,0.967451685,2.025186863,2.545057608,1.772525073,3.210424936,1.474304659,1.206631247,4.301087526,0.670028314,65,RR1813,Below Mixed Layer,73.93958333,0.013860573,1
215,S127.RR1813.QE007331,50.5773,-144.7493,9/2/2018 22:38,326.797,4.0732,33.9009,NA,NA,NA,0.063962,1.270922573,4.110688603,1.05465727,0.816792376,0.905025748,1.399889477,NA,1.023125031,3.081827356,1.248838463,1.192583559,4.04858408,0.955234302,65,RR1813,Below Mixed Layer,73.94305556,0.016717765,1
216,S128.RR1813.QE007332,50.5773,-144.7493,9/2/2018 22:42,191.458,4.56,33.718,NA,NA,NA,0.087896,2.131311492,3.79617257,1.26465349,0.851855201,1.439604484,2.832469827,3.225250972,2.18801794,3.631611067,2.05953582,1.675768612,3.784947796,0.7447308,65,RR1813,Below Mixed Layer,73.94583333,0.016659697,1
217,S129.RR1813.QE007333,50.5773,-144.7493,9/2/2018 22:45,141.135,5.0518,33.545,NA,NA,NA,0.29979,2.024777548,3.97828378,1.30179162,0.873295197,1.660826626,3.988145918,2.861609613,2.959525728,3.71327927,2.027550834,2.036290406,3.963556499,0.93067994,65,RR1813,Below Mixed Layer,73.94791667,0.014648542,1
218,S130.RR1813.QE007334,50.5773,-144.7493,9/2/2018 22:47,111.334,5.4077,33.0129,1.7,21.6,NA,0.93561,1.860625611,3.954927942,1.359218596,0.952518002,2.057563498,3.658221084,2.571647109,2.790851632,3.533932259,1.948713429,2.206028373,3.915879198,0.58904147,65,RR1813,Below Mixed Layer,73.94930556,0.018200771,1
219,S131.RR1813.QE007335,50.5773,-144.7493,9/2/2018 22:49,95.006,5.7289,32.6706,NA,NA,0.1376,1.8009,1.980476513,3.873993462,1.34314735,1.061885116,1.780183085,3.401169834,2.49129754,2.88313298,3.632532046,2.052322105,2.203872991,3.84725162,0.572802462,65,RR1813,Below Mixed Layer,73.95069444,0.014496632,1
220,S132.RR1813.QE007336,50.5773,-144.7493,9/2/2018 22:51,79.717,6.3315,32.5527,1.3,14.5,0.0778,3.7496,2.075047188,3.900980679,1.701665555,1.158383103,1.682133774,3.084780525,2.303033731,3.023577636,3.687703421,2.157034763,2.267055877,3.88038747,0.594832279,65,RR1813,Below Mixed Layer,73.95208333,0.014214009,1
221,S133.RR1813.QE007337,50.5773,-144.7493,9/2/2018 22:52,64.891,7.293,32.4928,1.2,13.1,0.2644,10.303,2.293215941,3.822510341,1.554751816,1.06605658,1.555035365,2.771927203,2.511119135,2.97071624,3.649457953,2.246241658,2.181780131,3.803111992,0.646359766,65,RR1813,Below Mixed Layer,73.95277778,0.013702394,1
222,S134.RR1813.QE007339,50.5773,-144.7493,9/2/2018 22:55,51.002,10.309,32.408,0.9,9.2,0.304,22.957,2.113578687,3.816845392,1.569378187,1.11156676,1.623609234,2.752954885,2.659134438,2.912878996,3.612062598,2.181198973,2.285957378,3.771208399,0.694564612,65,RR1813,Below Mixed Layer,73.95486111,0.017537795,1
223,S135.RR1813.QE007340,50.5773,-144.7493,9/2/2018 22:57,35.187,14.2253,32.2949,0.8,8.6,0.2471,52.37,2.45243394,4.112058903,1.822666929,1.077253534,1.419158565,2.754509553,2.612873584,2.678506876,3.693643108,2.417268502,2.370737196,4.033206839,0.661603189,65,RR1813,In Mixed Layer,73.95625,0.017133153,1
224,S136.RR1813.QE007341,50.5773,-144.7493,9/2/2018 22:59,19.343,14.2383,32.2917,0.8,8.6,0.2248,119.6,2.404539385,3.871014211,1.449322274,0.996865966,1.292892325,2.309468373,2.726621665,2.637946743,3.726783704,2.311137305,2.083951096,3.840281585,0.695993168,65,RR1813,In Mixed Layer,73.95763889,0.013786407,1
225,S137.RR1813.QE007342,50.5773,-144.7493,9/2/2018 23:01,3.569,14.325,32.2883,0.8,8.6,0.224,418.26,2.308361448,4.003632156,1.542580466,0.987376012,1.42036704,2.633369171,2.668113499,2.684112464,3.679716722,2.290960758,2.268634848,3.945029167,0.682063748,65,RR1813,In Mixed Layer,73.95902778,0.016575401,1
81,S138.RR1813.QE007343,50.3828,-145.105,8/22/2018 4:34,50.704,7.5666,32.4843,1.1,11.9,0.2601,0.23176,2.243930381,3.975503866,1.919423461,1.245199695,1.817280584,2.936702358,2.75072866,3.175677876,3.611182077,2.394243081,2.530364179,3.929597432,0.64993821,25,RR1813,Below Mixed Layer,62.19027778,0.015797042,1
82,S139.RR1813.QE007344,50.3828,-145.105,8/22/2018 4:37,36.049,9.6489,32.4233,1,9.6,0.2694,0.41218,2.376550955,3.843901052,1.583612355,1.158090757,1.799864117,2.714101962,2.646226591,3.003488089,3.62588132,2.369869046,2.363823142,3.807217359,0.656325495,25,RR1813,Below Mixed Layer,62.19236111,0.01761735,1
83,S140.RR1813.QE007345,50.3828,-145.105,8/22/2018 4:40,22.355,13.8479,32.2946,0.9,9.4,0.1429,0.69859,2.270880963,3.92978889,1.36150295,1.033163433,1.522104811,2.572300518,2.682787858,2.45081001,3.607572748,2.232333625,2.197868318,3.866978271,0.623518789,25,RR1813,In Mixed Layer,62.19444444,0.018136523,1
84,S141.RR1813.QE007346,50.3828,-145.105,8/22/2018 4:42,3.722,13.8567,32.2949,0.9,9.4,0.1297,2.0783,2.206606525,4.072268266,1.531660837,1.031139776,1.553460236,2.805076523,2.713543086,2.435773876,3.61538793,2.304580668,2.391953745,3.992615875,0.589814133,25,RR1813,In Mixed Layer,62.19583333,0.015631151,1
85,S142.RR1813.QE007348,50.3847,-145.1412,8/22/2018 22:35,504.589,3.8847,34.1195,NA,NA,NA,0.06203,1.202504366,4.103522549,1.03302455,0.816816686,1.831582788,1.570934811,0.5,0.798728723,2.131528706,1.200060881,1.186471878,3.982479235,1,27,RR1813,Below Mixed Layer,62.94097222,0.016186484,1
86,S143.RR1813.QE007349,50.3847,-145.1412,8/22/2018 22:39,330.796,4.1744,33.9379,NA,NA,NA,0.063202,1.291168509,3.904122112,0.938307261,0.80724288,0.916308113,1.219737271,NA,1.184223753,3.011543295,1.204888282,1.049767299,3.836342335,0.5,27,RR1813,Below Mixed Layer,62.94375,0.016049347,1
87,S144.RR1813.QE007350,50.3847,-145.1412,8/22/2018 22:44,195.909,4.6064,33.7361,NA,NA,NA,0.082238,1.174837904,3.976901864,0.943280325,0.811035412,1.127037586,1.436515115,NA,1.599010826,3.44035293,1.122147016,1.021873312,3.917388719,0.92172203,27,RR1813,Below Mixed Layer,62.94722222,0.018300614,1
88,S145.RR1813.QE007351,50.3847,-145.1412,8/22/2018 22:46,145.644,4.9908,33.6317,NA,NA,NA,0.23444,2.051968948,3.892781595,1.279839576,0.897691178,1.646801494,3.798905797,2.957869975,2.801422855,3.696239689,2.065217695,2.147770469,3.878429558,0.86024389,27,RR1813,Below Mixed Layer,62.94861111,0.017887363,1
89,S146.RR1813.QE007354,50.3847,-145.1412,8/22/2018 22:48,110.769,4.9911,33.0499,1.8,23.4,NA,0.95183,2.215608972,3.822196647,1.514523229,0.961501579,2.168797748,3.703215985,2.645649756,3.138553196,3.284540458,2.284927389,2.397272486,3.762978216,0.577806005,27,RR1813,Below Mixed Layer,62.95,0.017291775,1
